date_info,name,title,content,rating
Reviewed in India on 30 December 2020,shubham,Nice Product,"Sound quality is very good, Noise cancellationg and bass quality is awesome.. Range is ok.If you are in open area,range is upto 12-14 steps.. In the presence of wall in room it gets reduced. Sound gets disturbed when changing rooms.. Battery lasts upto 4-6 hrs. Overall product is good dont worry👍",5.0 out of 5 stars
Reviewed in India on 20 January 2021,Spektrum,Bland AF :p,"wow wow, Really disappointed ! lacks dynamics, the punch, everything a good earphones supposed to, bass is good but that's not the only thing that's required for a good earphones or speaker, the Mids,Highs ?? where is it,?; no attention given to ! sounds bland AF :/ super disappointed by Harman,",2.0 out of 5 stars
Reviewed in India on 14 March 2021,Tj,Worst,"I found it to be useless as it keeps on sliding down your shoulder, it's neckband is actually just an straight loose wire that never keeps in shape and thus makes it quiet annoying to put on while working.. Sound quality is average, I didn't find it special in any terms. So in my opinion it's useless. There are better options in this range.",1.0 out of 5 stars
Reviewed in India on 9 January 2021,shubham r.,Bass is on high and clarity  of the sound is truly awesome.,"The bass and build quality is truly awesome. Don't hesitate just buy it. The bass ,it gives truly refreshes your ear and your legs will be swinging after listening bass songs. The voice you will hear will feel like that you are between the conversation of someone>> jbl infinity dil legaya.",4.0 out of 5 stars
Reviewed in India on 7 September 2020,Mukund Deshpande,Mic volume is very very poor. Other person could hear only holding mic near to mouth.,Very poor quality mic. Receiver at other end could able to hear me.. very very low volume. While speaking i need to hold mic very near to mouth so that the person at other end could hear me properly.. Spending too much for good brand like infinity breaks the trust i have in their products. Need to replace the heahphone,1.0 out of 5 stars
Reviewed in India on 20 March 2021,Amazon Customer,Your use is normal then go for it.,"Use krke esa nhi laga k ye infinity by harman k hai.kyuki iski hadsfree bi maine use kiye hai.vo bhut hi achhhe the. But ye bekar hai.. Thoda sa hawa ma joka aa jaye to ye gir jate hai. Neckband me se backband ho jate hai. Ye nhi hona chahiye., Haa dual equalizer mode aur do device k sath connect ho jate ye achha feature hai.",3.0 out of 5 stars
Reviewed in India on 1 August 2020,Unnikrishnan,Good product,"If you want to feel sound, noise and bass quality of this product then u need to listen music in full volume. It works but you can't listen to music every time in full volume. Little uncomfortable at times i felt as it pops out of ears and mic unless it is close to your mouth it sometimes becomes difficult for the other party to hear you clearly.. All in all, it is worth the price.",4.0 out of 5 stars
Reviewed in India on 12 September 2020,Amit Kurian joy,"Bass heavy , not a balanced music experiance.",Really Nice and well built earphones. Good call quality and Range.. I feel It's a little bass heavy with not enough treble (thus 4 star rating). Medling with the equalizer might fix the issue.. Over all decent earphones for the money.,4.0 out of 5 stars
Reviewed in India on 12 June 2020,Rahul,Quality is good...Design is bad.,Everything is good except:. 1. Long wires that are not needed at all. Looks weird.. 2. Default volume is set to 70% which is high.. 3. Takes quite a long time to charge.,3.0 out of 5 stars
Reviewed in India on 26 November 2020,Parag Somani,"Good for audio calls via phone, bad with zoom calls using laptop","1. Good audio quality while calling via phone. 2. bad audio quality during zoom calls from Bluetooth enabled laptop. Voice breaks/cracks in between.. 3. Good audio quality while listening songs. If you are looking for headphone for zoom calls, please go for wired headphone.",4.0 out of 5 stars
Reviewed in India on 9 March 2020,Nishi,Good Bluetooth earphones at low price,Good product. Was not sure about this but looking at jbl name bought. Satisfied with sound quality of the product. Noise cancellation world but not up to the mark,5.0 out of 5 stars
Reviewed in India on 23 October 2020,Kishan Solanki,Not worth the money,"First of all, it's not JBL product. They have written it in brackets that it's JBL product but it's not.. Sound quality : 3 star. Noise cancellation: Not available. Bass: punchy bass 2.5 star. Audio output: 3 star",1.0 out of 5 stars
Reviewed in India on 15 December 2020,Ganesh,Good product,"Sound quality is good, bass is good, noise cancelation is good, bluetooth connectivity is great...overall value for money.. Once cons is battery life is less i felt.",5.0 out of 5 stars
Reviewed in India on 22 March 2020,Vaijanath M. Basangi,Read my reviews before buying.,Music - Theee best headphones out there at this price range. See my equaliser setting it have that much bass i have to reduce it down.. Noice Cancelling - To tell you the truth i didn't even feel the Noice cancelling in this.. Calling - Not suitable for calling.. Returning this product because of defect in right ear piece.,2.0 out of 5 stars
Reviewed in India on 26 October 2020,Antony,"Not good for Voice Calling, music quality is fantastic.",The product is good for music listening. Not at all good for voice calling. The voice is not clear on the headphone and the other person also cannot hear you properly. Hence gave 3 stars!!,3.0 out of 5 stars
Reviewed in India on 14 September 2020,Vishal Rai,value for money but...,"there pair of earphones are nice. have a decent amount of bass, build quality is good as well. cables are tangle free and it is quite comfortable. it's been two months that i have been using this everything was good but now the buttons have stopped working but probably service centre will replace the earphones. Don't know what happened with them that is the reason i am giving 3 stars.",3.0 out of 5 stars
Reviewed in India on 21 July 2020,neyha tolani,Not upto the standard of JBL,Can’t go by the rating from now on!. Had high expectations. I would give this a two star no reason to go for this one and not any other brand. Very bad connectivity! Very less range. Keeps coming out of the ears plus very uncomfortable style. Can also hear some disturbance at times when you walk even 10 steps away. Would have returned it but don’t have that option anymore!,2.0 out of 5 stars
Reviewed in India on 27 January 2020,Vivek,Better than boat😂,"I have been using boat 255 wired earphones for a year and have recently switched to these(infinity glide 120) and i must say, the infinity glide 120 has better sound quality than any of boat's Bluetooth earfones under rs1500 .. Clear vocals at high volume and very good bass too.... For gym purpose deep bass is very good option abd for music with not heavy bass normal mode is better.... Overall very good value for money",5.0 out of 5 stars
Reviewed in India on 17 September 2020,Deepak Sharma,Very cheap quality... very low range,Very very cheap quality and low range... disconnects even in 5-6 feets of distance from device connected with...Even no refund for such bad product. very disappointed with quality by Infinity and service by Amazon,1.0 out of 5 stars
Reviewed in India on 21 February 2021,namratha,Duplicate,Very bad product. The first one which I received was duplicate which I sent back.. Got a replacement. This too is bad with its sound quality and the forward and back button doesn't work. Plz don't go by the company name. The product isn't good at all.,1.0 out of 5 stars
Reviewed in India on 27 November 2020,Bharat,Nice quality excellent price performance ratio,Excellent voice and mic qualityeven during calls.. Deep bass.. Neck band should be a bit more stiff.. No ANC but fits the ears nicely.. Overall excellent bang for buck.,5.0 out of 5 stars
Reviewed in India on 30 December 2020,Pooja Tomar,Do not buy!!!! Pathetic product by JBL,I did not like this product at all coz of the volume.... u can barely hear the person on the other side.... disgusting sound quality.. very loose neck band the headset even falls down if u don’t keep an eye....the neckband should have been stringent... and top of all it has stopped working now....,1.0 out of 5 stars
Reviewed in India on 20 August 2020,Rohan Jambhale,"I bought this for Rs 999, it did not meet my expectation. Better go for other product.","Battery life is not much better.. I got delivery late.. Sound quality is good.. Neck wire is not lengthy.. Pairing issue, cannot connect fast. It takes time to connect.. Magnetic strength is not good like Boat.. Inside packing there is nothing mentioned as JBL. It is better you check for other earphone for the comparison.",3.0 out of 5 stars
Reviewed in India on 29 October 2020,Prakash Chand,Not worth it,The noise cancellation is zero literally . The product is slow . Sometimes I have to disconnnect and reconnect Cz the voice and the lip don’t sync while watching something on the phone /tab/laptop. Only got it Cz it was cheap. Don’t buy this product. The ear grip is weak too. Even with smallest bud it keeps falling off.,3.0 out of 5 stars
Reviewed in India on 21 November 2020,Shubhi Sharma,Suggest not to purchase this product,I bought this product with hope that it will make my things easy but the experience of this product is so poor that i prefer to use my earphone instead of this wireless. sound connectivity is very poor and also the call connectivity is very bad and this it gets disconnected in between the call . Worst experience i had with this product . never bought this product,1.0 out of 5 stars
Reviewed in India on 23 July 2020,Ankit,Please read the return policy they won’t let u replace this 3rd class product,This is probably the cheap version of JBL. Very bad sound quality and build quality. The magnets used are week and lost the magnetic pull in two days.. On my personal experience as I have used most of the different brand earphones this product is really not up to the mark.. In 1300 You can get a better brand and a way better product.,1.0 out of 5 stars
Reviewed in India on 3 July 2020,Sandeep Ahuja,"the best value for money, quality bt.",bass is superb. trebel is good.. at this point so far the best.. fits properly into the ears.. every sound string heard precisely another level headset .,5.0 out of 5 stars
Reviewed in India on 12 February 2021,JJ,Audio Quality is good. But design issue.,Sound quality is pretty good. Neckband doesn't stay in one place. Very difficult to change the ear tip. Both the front grills got pushed/damaged while changing the ear tips. What is the need to make it so tight. It is very difficult to remove the existing one and to put the new ones.,3.0 out of 5 stars
Reviewed in India on 5 September 2020,Ashwani dagar,It fell of too much while running or exercising.,"Don't buy , it will not let you run ,in my 10km it fell more than 100 times , and I hv to do some jugaad to fix it in my ears properly.. Review-2,after 15 days of usage, it disconnects too often ,hv to connect with bluetooth again and again.. Review 3- After the use of one month this thing stop working.",2.0 out of 5 stars
Reviewed in India on 25 October 2020,AtanuKK,Superb and best value for money product.,"Initially the product I was received there was a tiny little crack in it, but I opt for replacement. The overall build quality is good and the meterial used is also at per. When it's come to sound , the main key point is the dual Equalizer mood which I liked the most. And the audio latency is quite normal. Overall a value for money specially when bought in the Amazon Great India festival sale.",4.0 out of 5 stars
Reviewed in India on 5 January 2021,Vivek Shukla,Stopped working without any reason,"Stopped working unnecessarily after four months. I was using it normally and it just stopped working. It didn’t either drop down or water crept in, it just stopped working without a reason. Terrible experience with the company also. Please refrain from buying it.",1.0 out of 5 stars
Reviewed in India on 20 November 2020,Ishika Agrawal,Average,"I found it average, It doesn't stay on neck, it constantly gets slip which i hate the most. It's earbuds are also not comfortable after a hour it gives pain in ear!",2.0 out of 5 stars
Reviewed in India on 16 February 2020,Mayur,"JBL becoming cheaper, poor quality overall","Sound quality is not so good as per JBL, they are compromising and becoming cheaper brand now a days",1.0 out of 5 stars
Reviewed in India on 4 September 2020,A Durai Sundar,very good quality sound,if you listen with high sound in the night time you will be amazed by the sound iand bass it produces.. good quality. good sound. the only concern is the battery lasts 75 percent of the day from morning to evening,4.0 out of 5 stars
Reviewed in India on 27 January 2020,Sashi,Best Bluetooth earphones in this price range,Much better than boat bassheads and real me true wireless earbuds. Go for it without thinking twice.,5.0 out of 5 stars
Reviewed in India on 31 October 2020,Ritika Sharma,Neckband is sliding both ways,It's okay okay product. Sound quality is average n noise cancellation works on high volume. Bass also feels good on a high volume.. The major defect is the band itself. It's a wire with coating of silicon kinda thing which doesn't let it be on a place. It slides on both the sides n not that good to use. It would be better if coating was of plastic or sm hard material.,4.0 out of 5 stars
Reviewed in India on 2 July 2020,Amazon Customer,Mic does not work,"Mic is useless, the person on other side cannot hear properly",2.0 out of 5 stars
Reviewed in India on 17 February 2021,Sasidhar Reddy/Naveen Reddy,Worth buying it,"Over all I am satisfied with the product as I use it for listening to music and watch videos,. Cons:. 1. Noise cancellation is not that great. You have to get the mic part closer to your mouth for taking calls,. Pros:. 1. Audio quality is good.. 2. Battery backup is good.. 3. Bass is good.",5.0 out of 5 stars
Reviewed in India on 19 July 2020,AD,** Can't record using the earphone **,"The sound quality is all fine but while purchasing keep this in mind that you can't use it for recording purposes....like recording voice or using any other app where mic needs to be used. The mic works only while calling. I don't understand why there is no such feature as one won't buy different earphones for different purposes, or atleast they should have mentioned it in the description. Really disappointed.",2.0 out of 5 stars
Reviewed in India on 13 October 2020,Subhankar Roy,Junk product!! Don't buy! Video and audio doesn't sync...,"Buy something else instead of this fake product. I got two earphones and both were detective. If you watch any video using this earphones, the audio and video doesn't sync. Also sometimes one side of the earphone becomes inaudible. It's junk!!",1.0 out of 5 stars
Reviewed in India on 23 February 2021,Sahil parab,Wow!,"I had purchased 1+bass edition and this together as I was uper confused. Wanted a good investment as I dont spend much money on gadgets! To be honest this 1000 bucks earphones beats the 1+ single handedly. Ik you dont get few features but it works bro! Trust me . If you want it for gym , car , bike or office. Its unexpectedly good! Thanks Harman killing it like TATA!!",5.0 out of 5 stars
Reviewed in India on 24 September 2020,Debasis Samantaray,Buy only for the brand name not for the sound quality,OK. Do not fall for glowing highlighted marketing gimmicks.. 😔Remember refund not available. Only return. This review is after extensive use.. This really irritates your ear after 45 mins of use.. Bass is hollow (cheap Chinese). Voice quality good. Battery backup as mentioned. Wire quality OK Ok type,1.0 out of 5 stars
Reviewed in India on 29 October 2020,Raunak Borkar,Decent Product at the Price,"The buid quality of the product is good at this price point , the sound quality is decent enough..not that great..not that bad..deep base mode is good..but not that great.., battery backup is around 5 to 6 hrs which is decent...you will be satisfied by this product , not much complain , its best for casual use..but if you are a true music lover..these are not for you",4.0 out of 5 stars
Reviewed in India on 28 October 2020,Doc agam,Don't buy for workout or gym use.,I bought these for gym but these are not idle for gym use.these easily come out of ear and causes ear pain when using for 1 hr. For exercise it's complete no. But for ideal use it can be used.,3.0 out of 5 stars
Reviewed in India on 15 March 2021,Sudip,Extra Bass!,My first pair of in-ear headphones and the lowest vol is loud for me while walking / running .. and the bass seems a little too much. JBL BT 205 was my earlier pair and I like that more still!,4.0 out of 5 stars
Reviewed in India on 23 September 2020,lokesh s.,Pretty Impressive!,"1st Look!. Build quality, Looks, Price, Bass, Treble, Clarity being the best.. However, the playback time (Battery life) i.e 7 hrs as mentioned on the product is with 50% volume.. Warranty registration portal worked well and got my product registered in no time.. Lets see how it works in longer run but I can rely on JBL/Harman. Recommendable.",5.0 out of 5 stars
Reviewed in India on 4 October 2020,harshad,Not worth for money,Quite bad ergonomic design from small ears the rubber buds are simply not of any use they don't add up to any extra grip. They sound quality is not that good you can prefer other products any time not for gaming and since is replaceable and non returnable so think twice before buying don't get stuck I have JBL 110 wired they sound better than this and they are just for 600rs. So think twice before buying this,2.0 out of 5 stars
Reviewed in India on 6 December 2020,jayson d.,Buy only if you know a service centre around you,"Hi guys, this product is good no doubts, but play smart, I bought this product but it literally got spoilt in like 2 months , now I am looking out for a harman or JBL store in mumbai but not able to find one to get it fixed in my warranty. This literally feels like a loss to me. Buy brands which have a service store around you for which you can get fixed if damaged.",1.0 out of 5 stars
Reviewed in India on 25 December 2020,A. KUMAR,Not a reliable Bluetooth headset,"Features are good but too long and also battery lifer is poor , gets disconnected abruptly. not a exercise friendly and reliable bluetooth headset !",2.0 out of 5 stars
Reviewed in India on 5 November 2020,Kunal P.,Good headphone for everyday work use,"These headphones are comfortable to wear over a long period of time, have decent sound quality, solid blue tooth connectivity/range and decent battery life. It may not be the best headphone while you are doing any physical activity as it does not stay put. But for everyday works calls, listening to music or your TV it works very well.",4.0 out of 5 stars
Reviewed in India on 7 November 2020,bharatesh,They won't return this item ..if you are not happy with,Ear buds won't hold on in the ears if your on call or listening to music..pops out all the time... Wouldn't recommend this product..may be too heavy when put in headphones in ears..fall off .. big thumbs down 👎,1.0 out of 5 stars
Reviewed in India on 31 December 2020,MOTHILAL S,Very good headset from JBL (infinity),I got this earphone at 850rs on offer. It was amazing at this prize. Good bass quality. Clear audio. Mic also good. But when you wear this headset on wet body it stick with body and cover the input of mic hole you need to pull and speak. It was only a ploblem i facing.. Very good neckband at this price range,4.0 out of 5 stars
Reviewed in India on 14 January 2021,SATHISH NAGARAJ,Quality of product and Real time experience,"Just ignore negative feedbacks and reviews, worth one at this price.. Pack contains what's actually in digital Amazon Showcase.. Comes with Short length USB charger and Affordable extra ear buds small and larger adding medium size equipped in device... Overall music and bass effect is awesome.. easy to handle.. Connecting and pairing with handset is quite easier.",5.0 out of 5 stars
Reviewed in India on 4 November 2020,Shaikh ansar ahmad,TRIBLE IS MISSING OR MUCH LOW BASS IS GOOD IN NORMAL BASS MODE.,Don't buy this product sound quality is not HD not Crystal clear.trible is not good but bass is good in Normal bass mode. Buy other brands bluetooth this is not best product for music.pls don't buy it.. Sound quality- 3/10. Noise cancelling- 7/10. Normal bass mode- 8/10. Deep bass mode- 4/10. Battery backup- 8/10,2.0 out of 5 stars
Reviewed in India on 12 July 2020,Sagar Chamoli,Worth it,"Excellent headphones at this price range. However if you are looking for running this are not the perfect one's as the audio control along with it keeps hoping which is very irritating. Sound wise, couldn't ask anything better at this price range.",4.0 out of 5 stars
Reviewed in India on 9 November 2020,Pavan Kotipalli,Sound good quality is not good,There is warranty card and we have to register by calling customer care to get the warranty. And the sound quality is not good and less battery backup ..,3.0 out of 5 stars
Reviewed in India on 30 July 2020,Amazon Customer,Buy if you want to keep it as it's not returnable.,"The product is nice, the bass is good, at maximum volume the notice gets cocky. Also the neckband is useless as the earphone keeps on sliding on one side of your neck as there is not much weight on the neck, so it's uncomfortable. And this earphones is not returnable so make sure buying this product. The customer care is not much helpful even after the complainant is registered.",2.0 out of 5 stars
Reviewed in India on 24 February 2021,Ksan,Don’t bother buying this faulty product,"The headset stopped working after 3 months of purchase ,got it replaced by approaching customer centre. The replaced product too stopped working after couple of months. Though still under warranty , I am not interested in wasting my time and money to get it replaced again because IAM sure it will be replaced by a faulty product again. The sound was basic too not all that great.",1.0 out of 5 stars
Reviewed in India on 31 July 2020,Harsh AGGARWAL,Recommended,"The earphones are above average.. The sound quality is quite good.. The bass is nice but not very good.. The neck band is flexible so depends on you, after a month usage i think that flexible neck bands are not helpful.. Glide N120 has solid neck band.. Battery is very good",4.0 out of 5 stars
Reviewed in India on 30 October 2020,Veeraraghavan,Best one for the Price..,"So as a Music Lover, I absolutely Love the Audio Output.. Miles better than whatever boat offers, either wired or wireless.. The only con is the wire Quality. As the neckband is just a wire, unlike others which have hard plastic, The earphones doesn't settle in one place.. But it's absolutely worth it for Rs.799/-",4.0 out of 5 stars
Reviewed in India on 28 October 2020,Manisha,It's not JBL,JBL brand name but it's infinity. Taken for online classes but not comfortable to kids. n I didn't check its China maal. Otherwise I will not buy China products,3.0 out of 5 stars
Reviewed in India on 18 May 2020,RAJIBUL,Not so Good. Average product.,Sound Quality is Normal. Bass Lover are not happy with this product. Battery backup is not good. If you continue connect with phone then it will empthy within 4 to 4.5 hrs. And most negative things is It's connectivity. When you connected with 1 device It's good but after connected with 2 device It's make a problem.,3.0 out of 5 stars
Reviewed in India on 12 August 2020,MUKESH S.,"Good Product Quality, Must Buy","First of all I was confused with brand available in the market, but on trying for more than one month I am totally satisfied with the sound and product build quality in the decent range. I would surely recommend the product for all those who are looking for good and decent sound quality product in the price category of ₹ 1000-1300. I purchased it for ₹ 1,299/-",5.0 out of 5 stars
Reviewed in India on 30 December 2020,Hirak T.,supports dual mode with bass and without bass,"good work by jbl, deep bass great should quality, great battery backup and also have dual mode that is with bass and with out bass , u can activated it with pressing vol. up and down buttons simultaneously. GOt is for rs 900 on bbd. i prefer it over other wireless earphones woth every penny. no cons its now. almost 2monnth of usasge. go for it",5.0 out of 5 stars
Reviewed in India on 5 June 2020,Harendra Singh,Bass is good,"Sound quality is ok but highs are not too good, bass is awesome, ur ears can feel it.. I have Glide 100 also it has better sound quality highs are good, bass is also good.. Depends upon, what one wants.",5.0 out of 5 stars
Reviewed in India on 30 October 2020,pradeep bnv,No as Expected.,"Positive review: Sound quality was good.. Negative feedback: While you talking to the when through this Bluetooth, the Opponent couldn't hear clearly very low voice is coming to them.. Distance wise paring strength not good as expected.. Some times pairing is disconnecting it self and connecting itself.",3.0 out of 5 stars
Reviewed in India on 9 January 2021,Rahul Verma,Connectivity not Good....,"Sound is good, bass too good. But connectivity sooooo bad, when I connect this with my laptop and mobile same time, after 2-3 min drop the connction with phone.. 2nd when I turn on the device it take a long time for auto connect. I not recommend for buy this product. I returned this product...",2.0 out of 5 stars
Reviewed in India on 11 February 2021,sudeep,Built quality not good,"After using it for 6 months, i can say its having good bluetooth range, good sound quality.. Built quality not as expected. Stopped working after 6 months. Submitted to service station but still not got replacement. Will see how fast they replace the one.. Instead i have boat 255 rockerz... Its working very good... Very good battery back up.. Go with boat.",3.0 out of 5 stars
Reviewed in India on 30 September 2020,Rishabh M.,Works excellent,"I have been using these earphones for about 2 months now and the quality is perfect. Plus no tangled wires is a huge relief. Sound quality is perfect and plus point, even when your cell phone voice is full you can use the earphone's voice controller to increase the volume a bit (be careful about your ear's though). overall very good earphones.",5.0 out of 5 stars
Reviewed in India on 26 December 2020,GK,Value for money . Standard product as expected,"If you are a music lover , you can go with this item without any doubt. No lag in blutooth connection, no problem with call connection. Decent battery life . Easy to carry in pocket as compared to stiff neck bands .",5.0 out of 5 stars
Reviewed in India on 18 March 2021,Syed,Best deal at this price....worth the money,"Leave aside all false critiques....one week usage, works great and lasts long...light weight and sweat proof makes it ideal for cycling and jogging.. Flexible so work great in bed as well. Best deal at this price....worth the money",5.0 out of 5 stars
Reviewed in India on 6 December 2020,Abhilash,Left earphone not working,Product is good but after using for one month one of the earphone is not working and it is the second time im facing this problem.. first time when i ordered i got the piece with same problem after exchanging it and using this for a month im facing the same problem,2.0 out of 5 stars
Reviewed in India on 24 November 2020,amar axr,Good product 👍,"Audio quality, build quality is good, but battery backup and USB connector protection socket is not good, Battery Backup is good in MI Sports BT earphone.",3.0 out of 5 stars
Reviewed in India on 10 August 2020,Praveen,"Supports only SBC, Lag!!","This product supports only SBC codec which is old and slow, you will experience super lag while you use this product to watch videos, you wont notice the lag in audio-only playbacks, but audio-video is laggy and is out of sync due to the codec.",2.0 out of 5 stars
Reviewed in India on 3 December 2020,Addhu,good.but no Good,"It is not at all comfortable due to the length of the wire.its not aligned properly in the neck as it slides in the neck.sound quality is average but bass quality is good,dual eq mode is very helpful.average mic quality the same holds for noice cancellation..",3.0 out of 5 stars
Reviewed in India on 3 January 2021,Chandresh Verma,Not worth INR 1195,Sounds not good. Quite bulky. Detailing is not as one may expect from a JBL product. I feel these are entry level headphones. Not the best value for money. Disappointed.,1.0 out of 5 stars
Reviewed in India on 19 January 2021,Amit,Nice one!,The sound quality is decent for it's price. The bass is good with the double equilizer but not that great. The earphones are light weight but not much comfortable could've been better. Overall built quality is good. A value for money product cause we don't get anything exceptional for 1k.,4.0 out of 5 stars
Reviewed in India on 26 January 2020,Amazon Customer,Great product.,"Superb product , voice is very clear . Bass is good. Very light weight . Battery backeup is mind blowing . I used this 4 hours continuously still remains 40%. Got it @1199rs. during sale.. Must try it .",5.0 out of 5 stars
Reviewed in India on 4 September 2020,Munim Yadav,Great deal in this price range with infinity brand name,"Now it's only 2 days being used... Every thing is good about these headphones just 1 point want to mention -. 1. Very rarely while using it for watching you tubes videos there is lag in audio. Need to disconnect and connect again then it starts working fine.. Else product is very good in terms of sound, handling, battery, connectivity.",4.0 out of 5 stars
Reviewed in India on 22 July 2020,Dharmesh93,"""2week used review""","Pros: looks and feels good , above average sound for this price, light weight so good for long duration use.. Cons:- often fallouts while jogging or rope skiping, buttons are hard to reach while wearing, it's battery life around 5 hrs which is much less than competitors.... Anyway value for money product.",4.0 out of 5 stars
Reviewed in India on 28 March 2021,Abhishek,not worth it,main objective of using wireless earphones was i didn't wanted to adjust my earphones every second while walking or doing workout but the design of this is not for that it keeps falling or tilting on one side and using 10-20 mins my ears starts hurting i would suggest to go for other available alternative then buying this,1.0 out of 5 stars
Reviewed in India on 28 July 2020,Dr Sanket Dani,Don't expect anything great,Sound is ok. Nothing spectacular. Good low range. Poor comfort and buds don't stay in while working out or running. I ordered a cpl of plastic hooks which help them stay in place and solved the problem for now.. Overall nothing great but does the job. Buy only if u don't want to spend more than 1200 rupees,3.0 out of 5 stars
Reviewed in India on 23 March 2020,Subhan Biswas,Worst product ever by Harman,In the 3rd day of my use it's bluetooth stopped working and connectivity became slower. It isn't match up the voice in any video while streaming. It's response is very slow when you playing any game like PUBG. It's very disappointed to receive such worst working product by JBL.,1.0 out of 5 stars
Reviewed in India on 1 November 2020,Amazon Customer,10 out of 5,I don't have those words in which I can explain it's quality of sound .. Gys just go for it you will forget every other brand. This is FATHER of all brands in terms of sound quality. Bass connectivity and one more thing don't bother about battery life more than 6hrs battery life.. I am providing it 10 out of 5. Just go for it. Love you infinity JBL,5.0 out of 5 stars
Reviewed in India on 29 January 2020,Rahul,Already opened box and issues with one speaker,"I tried to contact the Amazon customer service.. The package I received was already opened as shown in the photos above. I think the package is not a new one. There is some noise with the headset, while connecting with the phone.. overall Iamnt satisfied with the purchase.. I couldn't return the thing since am out of station. First and worst experience with Amazon",3.0 out of 5 stars
Reviewed in India on 2 August 2020,jimmy,Very bad experience,"Honest review- sound quality is extremely poor,you won’t hear any clear found,talk about bass there is no bass, very light weight but material looks really cheap, expected them to be genuine with decent sound quality but they failed in meeting my requirements. Do some market research before buying any wireless earphones as they are not upro the mark .",1.0 out of 5 stars
Reviewed in India on 21 October 2020,Jatin Gaikwad,Bass quality and connectivity is very very good,Bass is just best with no distortion at 100% volume and if you see low reviews they probably received defected pieces but this are best if you have tight budget. And if you are casual user 1 full charge is enough no latency while watching videos and i can even get perfect sound if my phone is on second floor but still depends on building.,5.0 out of 5 stars
Reviewed in India on 14 November 2020,Sam,Need flexibility? Take it.,Actually i was worried to see the curves in wire and i need a perfectly straight product but it doesn't disappoint me..it is super flexible and has great sound quality. I couldn't register waranty in the harman site as the product wasnt listed in the warranty search bar.. If you want a brand at low cost and uniqueness..go for it.,4.0 out of 5 stars
Reviewed in India on 10 September 2020,Shahid Wasta,You can't use this pair of earphones to TALK to people.,You can't use this pair of earphones to talk to people. The mic is positioned far from your mouth. The other parties keep complaining about extremely low volume. Placed a request to replace. Got the replacement. Even the replaced earphones have the same problem.,1.0 out of 5 stars
Reviewed in India on 13 June 2020,Joyal j.,"Dont buy thiz , fake product has jbl brand only,,,","Dobt buy this product, fake product,,, first i buy this and i get a dameged product, ant its not connecting to any device ,,, i retun it and buy same once more then also get an opend pice , its also damaged so dont buy this plz buy any other genuine product, chek my pics this problems i faced on two products,,, first one Bluetooth problem and the headset earpice damaged on second,, wtf",1.0 out of 5 stars
Reviewed in India on 17 July 2020,George,It's like listening in yr car woofer . Awsesome:-),Y d hell it's 3.8 *.. it sud b 7 *. Bass n clarity is awesome pro.. It's wow.. Njoying:-). Go for it guys. Mic is clear n good,5.0 out of 5 stars
Reviewed in India on 9 August 2020,Mayank,"Best in this Price (Got it for 999), Magnet not that powerful","Sound quality is good and Bass is really good. Does the job and best in this price. (Got it for 999). Magnet not that powerful, it rarely sticks and easily drops on either side. Not recommended for using while working out.",5.0 out of 5 stars
Reviewed in India on 28 August 2020,santhosh cbr250,8 months usage review. No battery life.,"Its not worth the price, waste headsets. Battery comes hardly for 8hours stand-by. Earlier I had boult which needed charging after 1.5 days of usage. Next the button response js very bad. Power on and off is taking more than 5 seconds of hard press. When it was brand now it was around 3-4 seconds. My review is after 8 months usage.",2.0 out of 5 stars
Reviewed in India on 2 March 2021,Amazon Customer,Old technology,"Firstly this is still using old technology,where we got in ear sensors and all.. Secondly if we connect to second device syncing of sound from a video will be highly variable I have experienced this several times. Apart from this sound and battery back up is good. You need charge everyday if you connect it to your phone for whole day and use excessively.",3.0 out of 5 stars
Reviewed in India on 1 December 2020,Rakesh Kumar Singh,Not that worth,"Very light weight that you won't be able to realize even if it's taken away by someone slowly.. Sound quality is good but noise cancellation is a waste. Ear tips are small, though adjustable.",2.0 out of 5 stars
Reviewed in India on 17 August 2020,Sankalp Kini Agarwal,Worth it at its given cost,"The sound quality is good.. Noise cancellation is good.. On a single charge,the earphone runs for the entire day.. The earphone wire is thin, compared to other earphones.",4.0 out of 5 stars
Reviewed in India on 21 October 2020,nipun g.,doesn't start,"i have used this product for 2 months, and now suddenly it does not switch ON, i have tried pressing all the buttons, tried to reset, but it does not work. the product says 1 yr manufacturer warranty, but i do not know where to claim this warranty as Amazon site says the product return period is over but shows nothing about claiming warranty...",1.0 out of 5 stars
Reviewed in India on 23 October 2020,Divakar,Not at all good product,Not worth product at that price from Harman. Sound quality is not at all good. You get same quality for 200rupees product. Don’t waste your money on this item. Planning to return,2.0 out of 5 stars
Reviewed in India on 5 March 2021,Balaji,Ok product,Product is ok for 1099. Good for music. Mic quality is poor you have to be very close to the mic when in open place. No noise cancellation.. Battery life is ok.,4.0 out of 5 stars
Reviewed in India on 19 August 2020,Amit,Itchy Heary,"There were some issues with microphone, seller promptly issued a replacement, but it also had same issues and had to return it. Got prompt refund.Thanks",2.0 out of 5 stars
